evolution$generation,maxNewLinksNumber,densityConf,breakdownHierarchy,breakdownThreshold,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,breakdownThreshold,densityConf,meanPathLength,maxNewLinksNumber,replication,breakdownHierarchy,nwLength,meanRelativeSpeed,meanClosenessCentrality
4500,6.9067686236823125,36,2.29458139996758,1.0709594663688464,1.3080781078076356,0.49348175754157697,0.06911251677209124,0.03275328480295519,0.7105881629855488,565.4330918467198,1,"[1.3080781078076356]","[0.06911251677209124]","[117.0]","[1.0709594663688464]","[36]","[0.49348175754157697]","[6.9067686236823125]","[1498827833]","[2.29458139996758]","[565.4330918467198]","[0.7105881629855488]","[0.03275328480295519]"
4500,6.369615773725789,17,1.0905906497827709,1.5345335044081891,1.1674598853877147,0.5913647891730073,0.0654745466261622,0.028476858027301273,0.6769883104670932,603.4255809931598,1,"[1.1674598853877147]","[0.0654745466261622]","[115.0]","[1.5345335044081891]","[17]","[0.5913647891730073]","[6.369615773725789]","[-1122734960]","[1.0905906497827709]","[603.4255809931598]","[0.6769883104670932]","[0.028476858027301273]"
4500,2.192309237352304,37,0.1,1.2252059712610075,1.776862131938807,0.7780803425424319,0.11476503759398497,0.026238266177176794,0.5765071431929241,404.4845620619565,1,"[1.776862131938807]","[0.11476503759398497]","[106.0]","[1.2252059712610075]","[37]","[0.7780803425424319]","[2.192309237352304]","[-214202882]","[0.1]","[404.4845620619565]","[0.5765071431929241]","[0.026238266177176794]"
4500,2.698396475840906,37,0.8612623220793415,1.208880890037661,1.2648440237777328,0.5706480751595439,0.08654915785350567,0.029068610960737425,0.6608253592823217,425.35153083627694,3,"[1.0683148472206776,1.2648440237777328,1.4993060324186878]","[0.0696227054121791,0.08654915785350567,0.0980970571590266]","[117.0,106.0,121.0]","[1.208880890037661,1.208880890037661,1.208880890037661]","[37,37,37]","[0.5706480751595439,0.5548082843347203,0.6563653124021348]","[2.698396475840906,2.698396475840906,2.698396475840906]","[2042089952,364586504,-1973805368]","[0.8612623220793415,0.8612623220793415,0.8612623220793415]","[474.659776173118,425.35153083627694,417.12137963276615]","[0.7017661989297682,0.6608253592823217,0.616866674560709]","[0.029068610960737425,0.0315112398515084,0.024665120245719024]"
4500,8.009565217172415,24,2.8399628160257975,1.0,1.2760447700797517,0.5049128411023006,0.049732293409110756,0.04935522534094264,0.768560535298989,751.1434044370711,1,"[1.2760447700797517]","[0.049732293409110756]","[113.0]","[1.0]","[24]","[0.5049128411023006]","[8.009565217172415]","[965610571]","[2.8399628160257975]","[751.1434044370711]","[0.768560535298989]","[0.04935522534094264]"
4500,3.9031612479960165,16,1.581896029465754,1.9762439179661315,1.567309819249672,0.6392390204471942,0.09797468022989408,0.025976649091128765,0.6597819806248483,379.4385267750352,1,"[1.567309819249672]","[0.09797468022989408]","[112.0]","[1.9762439179661315]","[16]","[0.6392390204471942]","[3.9031612479960165]","[878038567]","[1.581896029465754]","[379.4385267750352]","[0.6597819806248483]","[0.025976649091128765]"
4500,10.0,22,0.17833623276782962,1.0393697961778625,1.068094079110522,0.4570969783789441,0.04532119753272153,0.03850836589807173,0.7424147641558846,815.27927466931,1,"[1.068094079110522]","[0.04532119753272153]","[138.0]","[1.0393697961778625]","[22]","[0.4570969783789441]","[10.0]","[150230735]","[0.17833623276782962]","[815.27927466931]","[0.7424147641558846]","[0.03850836589807173]"
4500,3.6273914980229756,11,0.1,1.0002176870257355,1.48992607876328,0.639007981353531,0.08086053353397588,0.02559275139287693,0.6514194106229103,523.7748679343497,2,"[1.531144184288157,1.448707973238403]","[0.09097936646323743,0.07074170060471431]","[111.0,123.0]","[1.0002176870257355,1.0002176870257355]","[11,11]","[0.6890495883980738,0.5889663743089881]","[3.6273914980229756,3.6273914980229756]","[-501591991,-1505166594]","[0.1,0.1]","[513.407255966358,534.1424799023415]","[0.6209764282757357,0.6818623929700849]","[0.02412894399974312,0.027056558786010734]"
4500,10.0,9,0.8502476064861754,1.0,1.0548730119464294,0.49037035846755705,0.047349858263563846,0.04687492197049537,0.7817446553541059,799.0212350998373,1,"[1.0548730119464294]","[0.047349858263563846]","[128.0]","[1.0]","[9]","[0.49037035846755705]","[10.0]","[-1273473391]","[0.8502476064861754]","[799.0212350998373]","[0.7817446553541059]","[0.04687492197049537]"
4500,5.684610118914095,44,2.859406762950267,1.0291739636549762,1.1623577811672041,0.573508461831331,0.05333724569640063,0.027716310507563312,0.6964274086575234,769.4211292287645,1,"[1.1623577811672041]","[0.05333724569640063]","[145.0]","[1.0291739636549762]","[44]","[0.573508461831331]","[5.684610118914095]","[191065744]","[2.859406762950267]","[769.4211292287645]","[0.6964274086575234]","[0.027716310507563312]"
4500,1.0,31,2.383403101043183,1.0,1.2328418095976543,0.5232152883327895,0.06882632293080054,0.04139008194751711,0.7387597757906929,517.0326541083128,1,"[1.2328418095976543]","[0.06882632293080054]","[100.0]","[1.0]","[31]","[0.5232152883327895]","[1.0]","[307041101]","[2.383403101043183]","[517.0326541083128]","[0.7387597757906929]","[0.04139008194751711]"
4500,2.1749244901535283,18,0.25847294752559147,1.2113374046361378,1.4138293888632538,0.599846519570099,0.07871250707413696,0.029933172320033022,0.6925430262941756,483.5741019764545,3,"[1.1798531529207672,1.5204523160178531,1.4138293888632538]","[0.07115979258836402,0.07871250707413696,0.0831143292405363]","[118.0,108.0,110.0]","[1.2113374046361378,1.2113374046361378,1.2113374046361378]","[18,18,18]","[0.599846519570099,0.6284787394285766,0.5964868266825876]","[2.1749244901535283,2.1749244901535283,2.1749244901535283]","[-750638973,-1000653153,-1069127845]","[0.25847294752559147,0.25847294752559147,0.25847294752559147]","[514.4435827242268,483.5741019764545,472.66852454501344]","[0.6925430262941756,0.6784534300323564,0.6964596576439132]","[0.030352585293294966,0.029931056590640787,0.029933172320033022]"
4500,9.577215002244047,29,1.0109697189209665,1.0,1.0558401711754593,0.4957404963874187,0.052655823244058535,0.05487345149235012,0.7930147228730408,777.6742398484481,1,"[1.0558401711754593]","[0.052655823244058535]","[118.0]","[1.0]","[29]","[0.4957404963874187]","[9.577215002244047]","[-123288670]","[1.0109697189209665]","[777.6742398484481]","[0.7930147228730408]","[0.05487345149235012]"
4500,7.78845842041475,30,3.3679913485867883,1.4029771575745809,1.078898011213341,0.4841734477093541,0.062378246753246755,0.046996767844405866,0.7640617214426709,661.5099528525215,1,"[1.078898011213341]","[0.062378246753246755]","[104.0]","[1.4029771575745809]","[30]","[0.4841734477093541]","[7.78845842041475]","[-1349681990]","[3.3679913485867883]","[661.5099528525215]","[0.7640617214426709]","[0.046996767844405866]"
4500,1.9983710469189409,4,0.9316715165188323,1.0,1.6022183914594366,0.6425597589521699,0.09197962783780674,0.02740054813261129,0.678646275335794,471.8314967924792,1,"[1.6022183914594366]","[0.09197962783780674]","[110.0]","[1.0]","[4]","[0.6425597589521699]","[1.9983710469189409]","[-764836908]","[0.9316715165188323]","[471.8314967924792]","[0.678646275335794]","[0.02740054813261129]"
4500,8.257495004183689,39,2.916842501950808,1.0347952084505534,0.9845360642289962,0.5022974484583576,0.044686539993173284,0.08216746301741824,0.8616617333359482,878.7912496497877,1,"[0.9845360642289962]","[0.044686539993173284]","[108.0]","[1.0347952084505534]","[39]","[0.5022974484583576]","[8.257495004183689]","[1430217473]","[2.916842501950808]","[878.7912496497877]","[0.8616617333359482]","[0.08216746301741824]"
4500,6.487090615864697,26,3.920987363081784,1.0025020005936696,1.1187514299831727,0.49908427681480483,0.050721183995986456,0.03791405215049451,0.7495857479769025,742.7744609556947,1,"[1.1187514299831727]","[0.050721183995986456]","[126.0]","[1.0025020005936696]","[26]","[0.49908427681480483]","[6.487090615864697]","[-588499817]","[3.920987363081784]","[742.7744609556947]","[0.7495857479769025]","[0.03791405215049451]"
4500,2.793409166025807,42,0.9029694296013492,1.6671891894211655,1.2346934773449694,0.6075367694234431,0.10501880521297997,0.02728635644954873,0.6651776228878183,367.68477471848627,1,"[1.2346934773449694]","[0.10501880521297997]","[102.0]","[1.6671891894211655]","[42]","[0.6075367694234431]","[2.793409166025807]","[1130267614]","[0.9029694296013492]","[367.68477471848627]","[0.6651776228878183]","[0.02728635644954873]"
4500,3.348423271991551,31,0.9199835232727407,1.0100942476353487,1.1402718591092353,0.49441233646955207,0.05895266639947491,0.05171376854712835,0.7825796508372828,637.9331375157428,2,"[1.0416335025675498,1.2389102156509209]","[0.056074256074256076,0.06183107672469374]","[105.0,100.0]","[1.0100942476353487,1.0100942476353487]","[31,31]","[0.47293284249022943,0.5158918304488747]","[3.348423271991551,3.348423271991551]","[722350586,-880826134]","[0.9199835232727407,0.9199835232727407]","[632.7610368912708,643.1052381402147]","[0.7876648411468896,0.7774944605276759]","[0.05359218669130716,0.04983535040294955]"
4500,2.9379522124049653,43,2.7217459746946746,1.2044729613937162,1.5905484093326514,0.6778460153794873,0.08244062244062245,0.02424561795398517,0.6584478193576244,498.2098500412804,1,"[1.5905484093326514]","[0.08244062244062245]","[115.0]","[1.2044729613937162]","[43]","[0.6778460153794873]","[2.9379522124049653]","[31373146]","[2.7217459746946746]","[498.2098500412804]","[0.6584478193576244]","[0.02424561795398517]"
4500,2.602492679766101,35,1.4921568741768398,1.0130672802257912,1.3137966340374774,0.6233768997445336,0.08502137173670021,0.02464348174190783,0.6571300614025833,512.7859963772,1,"[1.3137966340374774]","[0.08502137173670021]","[121.0]","[1.0130672802257912]","[35]","[0.6233768997445336]","[2.602492679766101]","[1024015698]","[1.4921568741768398]","[512.7859963772]","[0.6571300614025833]","[0.02464348174190783]"
4500,2.653373663615006,5,0.922012613833896,1.0,1.6017723568651285,0.571356629334853,0.06315561631351105,0.024669434251671046,0.6860179221987189,568.2990998912003,1,"[1.6017723568651285]","[0.06315561631351105]","[130.0]","[1.0]","[5]","[0.571356629334853]","[2.653373663615006]","[1257501821]","[0.922012613833896]","[568.2990998912003]","[0.6860179221987189]","[0.024669434251671046]"
4500,2.6750525814038317,37,0.8925445380524039,2.141737906607151,1.5069012497309364,0.6241960501568808,0.11110884006131835,0.030025436299857235,0.6393194397689934,346.54855235299,1,"[1.5069012497309364]","[0.11110884006131835]","[102.0]","[2.141737906607151]","[37]","[0.6241960501568808]","[2.6750525814038317]","[2060935648]","[0.8925445380524039]","[346.54855235299]","[0.6393194397689934]","[0.030025436299857235]"
4500,1.0,14,0.30230664459084955,1.347726665677083,1.7082825090640543,0.6245045858853513,0.08768483709273184,0.028919914696817293,0.6161921687098548,409.91272860306003,1,"[1.7082825090640543]","[0.08768483709273184]","[106.0]","[1.347726665677083]","[14]","[0.6245045858853513]","[1.0]","[1874945976]","[0.30230664459084955]","[409.91272860306003]","[0.6161921687098548]","[0.028919914696817293]"
4500,2.7110851439747483,42,0.3460482640479392,1.5034205765263322,1.6543657022451996,0.5891289464085607,0.10381277564376157,0.03041442681491073,0.6643556838788051,382.88230365863666,1,"[1.6543657022451996]","[0.10381277564376157]","[105.0]","[1.5034205765263322]","[42]","[0.5891289464085607]","[2.7110851439747483]","[-186407169]","[0.3460482640479392]","[382.88230365863666]","[0.6643556838788051]","[0.03041442681491073]"
4500,8.02650209614399,40,0.9547176024317969,1.0931049562520745,1.2263081934692521,0.5934170399584983,0.06295548073325852,0.039532609727724835,0.7083956078587357,598.923952982301,1,"[1.2263081934692521]","[0.06295548073325852]","[101.0]","[1.0931049562520745]","[40]","[0.5934170399584983]","[8.02650209614399]","[-1647713150]","[0.9547176024317969]","[598.923952982301]","[0.7083956078587357]","[0.039532609727724835]"
4500,1.350640665820813,7,1.2010108134307518,1.0,1.5450563938254884,0.74602860140478,0.09346374786523833,0.028714275166339315,0.588493511274326,408.6527559474233,1,"[1.5450563938254884]","[0.09346374786523833]","[104.0]","[1.0]","[7]","[0.74602860140478]","[1.350640665820813]","[-1458572821]","[1.2010108134307518]","[408.6527559474233]","[0.588493511274326]","[0.028714275166339315]"
4500,7.424886505115362,16,3.0133867026394583,1.0,1.3518013085049143,0.588193942230695,0.0653336297990386,0.04119391796861308,0.7513334772111064,600.1953955583981,1,"[1.3518013085049143]","[0.0653336297990386]","[100.0]","[1.0]","[16]","[0.588193942230695]","[7.424886505115362]","[1430877420]","[3.0133867026394583]","[600.1953955583981]","[0.7513334772111064]","[0.04119391796861308]"
4500,8.961914940804593,7,1.0354809996842138,1.0240241169160795,1.0960442360860747,0.4967032628687431,0.0604607280446576,0.03647874231814507,0.7550849458707535,654.0860512205295,1,"[1.0960442360860747]","[0.0604607280446576]","[118.0]","[1.0240241169160795]","[7]","[0.4967032628687431]","[8.961914940804593]","[-888879055]","[1.0354809996842138]","[654.0860512205295]","[0.7550849458707535]","[0.03647874231814507]"
4500,5.218555007576344,9,2.602618023034652,1.0,1.079963769774199,0.5134099748535474,0.058453260315843095,0.03130787692181391,0.733258629787186,648.0652013271138,1,"[1.079963769774199]","[0.058453260315843095]","[116.0]","[1.0]","[9]","[0.5134099748535474]","[5.218555007576344]","[52678354]","[2.602618023034652]","[648.0652013271138]","[0.733258629787186]","[0.03130787692181391]"
4500,7.266836390026,30,0.1,1.0,1.029547883064606,0.4558720267402347,0.05895889349126759,0.055503667365905326,0.7741845092722629,535.1956846487788,1,"[1.029547883064606]","[0.05895889349126759]","[100.0]","[1.0]","[30]","[0.4558720267402347]","[7.266836390026]","[-255399218]","[0.1]","[535.1956846487788]","[0.7741845092722629]","[0.055503667365905326]"
4500,9.662006428296346,44,0.11584469886552867,1.0064867049442805,1.0480049372171012,0.5025342282885922,0.0539304152637486,0.04311177043863431,0.7819445199769041,686.9673187497277,1,"[1.0480049372171012]","[0.0539304152637486]","[104.0]","[1.0064867049442805]","[44]","[0.5025342282885922]","[9.662006428296346]","[-946061446]","[0.11584469886552867]","[686.9673187497277]","[0.7819445199769041]","[0.04311177043863431]"
4500,9.513806807465018,28,4.0,1.1698327827513821,0.9720817127499114,0.4392248398310121,0.04234253065774805,0.04042965214031777,0.8038130093408395,821.7743916076921,1,"[0.9720817127499114]","[0.04234253065774805]","[139.0]","[1.1698327827513821]","[28]","[0.4392248398310121]","[9.513806807465018]","[-191480777]","[4.0]","[821.7743916076921]","[0.8038130093408395]","[0.04042965214031777]"
4500,2.9614032083645956,38,0.4120202369333519,1.0,1.4631320709543927,0.5542071602983818,0.06865145723841376,0.024728943747957283,0.6708924800677125,509.8526399543504,1,"[1.4631320709543927]","[0.06865145723841376]","[130.0]","[1.0]","[38]","[0.5542071602983818]","[2.9614032083645956]","[-262907474]","[0.4120202369333519]","[509.8526399543504]","[0.6708924800677125]","[0.024728943747957283]"
4500,8.13702779961513,39,3.155511195770122,1.0,1.2423921484642184,0.5223328620773537,0.04257097433568022,0.09072481652033833,0.8655179598202108,887.3596144525009,1,"[1.2423921484642184]","[0.04257097433568022]","[102.0]","[1.0]","[39]","[0.5223328620773537]","[8.13702779961513]","[1339114048]","[3.155511195770122]","[887.3596144525009]","[0.8655179598202108]","[0.09072481652033833]"
4500,2.330373151104684,8,0.5848462980355951,1.630258252337938,1.4278714773250436,0.5255568507680589,0.08993228993228992,0.03526591833214136,0.6408820290745461,384.9609872766873,1,"[1.4278714773250436]","[0.08993228993228992]","[100.0]","[1.630258252337938]","[8]","[0.5255568507680589]","[2.330373151104684]","[1373768446]","[0.5848462980355951]","[384.9609872766873]","[0.6408820290745461]","[0.03526591833214136]"
4500,6.069407883353976,28,1.0810791223860372,1.2501415324914704,1.1478146217532992,0.465271185649742,0.05394061337723309,0.03793798331947951,0.7644149288654312,643.4068879800483,1,"[1.1478146217532992]","[0.05394061337723309]","[124.0]","[1.2501415324914704]","[28]","[0.465271185649742]","[6.069407883353976]","[-862114320]","[1.0810791223860372]","[643.4068879800483]","[0.7644149288654312]","[0.03793798331947951]"
4500,10.0,47,2.0842151751242803,2.0294218666843795,1.2317065055134595,0.5336128276250605,0.06735958820662769,0.025449129436443868,0.6951134648228275,530.5733752684115,1,"[1.2317065055134595]","[0.06735958820662769]","[131.0]","[2.0294218666843795]","[47]","[0.5336128276250605]","[10.0]","[-33171955]","[2.0842151751242803]","[530.5733752684115]","[0.6951134648228275]","[0.025449129436443868]"
4500,6.811119658432643,9,3.8895106705455667,1.0,1.3795102026714037,0.5484802063744453,0.06826942340826221,0.034002250315400086,0.7063962057779982,570.0167850248432,1,"[1.3795102026714037]","[0.06826942340826221]","[109.0]","[1.0]","[9]","[0.5484802063744453]","[6.811119658432643]","[-167648217]","[3.8895106705455667]","[570.0167850248432]","[0.7063962057779982]","[0.034002250315400086]"
4500,2.709264138549968,20,0.8499032649351197,1.2727078925884898,2.062812075135538,0.6448203250101359,0.10554554554554556,0.029098692492675073,0.6056170544739597,378.4413068175724,1,"[2.062812075135538]","[0.10554554554554556]","[105.0]","[1.2727078925884898]","[20]","[0.6448203250101359]","[2.709264138549968]","[117757810]","[0.8499032649351197]","[378.4413068175724]","[0.6056170544739597]","[0.029098692492675073]"
